Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/AtariLynx/Manuals/Power Factor.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FPower%20Factor.pdf,619025,f3aed9c5e430c3c9897fa91e4b55dc94,,,Power Factor.pdf
docs/AtariLynx/Manuals/Qix.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FQix.pdf,1830762,edb124de72ae5068d1d2c90312852a44,,,Qix.pdf
docs/AtariLynx/Manuals/Rampage.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FRampage.pdf,602147,82e5b70230005fd1d42f95154149942b,,,Rampage.pdf
docs/AtariLynx/Manuals/Rampart.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FRampart.pdf,938713,f3541f3089d4e4bb92086e2429643d95,,,Rampart.pdf
docs/AtariLynx/Manuals/RoadBlasters.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FRoadBlasters.pdf,933068,4c3d70266a5a9ece1a01e6fc2ff6ef75,,,RoadBlasters.pdf
docs/AtariLynx/Manuals/Robo-Squash.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FRobo-Squash.pdf,484266,8d3220ec8dc3aa2739f872403c3476e8,,,Robo-Squash.pdf
docs/AtariLynx/Manuals/Robotron - 2084.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FRobotron%20-%202084.pdf,889614,83a7dadc865ec19f508c7f5271e8e3e8,,,Robotron - 2084.pdf
docs/AtariLynx/Manuals/Rygar.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FRygar.pdf,844596,0d05fb968f13de6295851548a747456b,,,Rygar.pdf
docs/AtariLynx/Manuals/S.T.U.N. Runner.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FS.T.U.N.%20Runner.pdf,2142627,fafc1e6e1f392e2296148dc2219b3c81,,,S.T.U.N. Runner.pdf
docs/AtariLynx/Manuals/Scrapyard Dog.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FScrapyard%20Dog.pdf,2419397,14129a023feb99b31ca9ee48df3ad515,,,Scrapyard Dog.pdf
